cliente_id,idade,genero,tempo_relacionamento_meses,categoria_fidelidade,ticket_medio_mensal,forma_pagamento,reclamacoes_registradas,pedidos_no_show,nota_satisfacao,data_cadastro,cliente_inativo
412,32.0,masc,66,Ouro,153.55,  Cartão de Crédito ,0,0,3.0,2023-11-11,0
1875,43.0,Feminino,24,Bronze,"R$ 30,22",  Cartão de Crédito ,1,4,3.0,31/07/2021,Sim
1725,51.0,fem,46,bronze,31.34,Pix,1,6,4.0,03/01/2023,sim
2089,36.0,feminino,55,OURO,176.6,Boleto,2,4,,2022-08-08,N
668,71.0,feminino,12,prata,84.8,Cartão de Crédito,2,1,4.0,13/06/2024,Não
1263,45.0,Masculino,62,Bronze,34.25,Pix,1,6,5.0,2022-07-11,N
150,21.0,Masculino,36,bronze,48.39,Pix,1,6,3.0,2023-10-28,Yes
645,65.0,masculino,33,bronze,"R$ 40,83",Cartão de Crédito,3,0,3.0,2022-05-25,0
1913,18.0,feminino,11,prata,"R$ 85,03",Cartão de Crédito,2,1,3.0,2024-06-04,Não
219,45.0,F,21,Bronze,52.64,Boleto,1,0,3.0,23/10/2021,Sim
240,56.0,fem,5,Prata,82.68,Pix,3,2,2.0,2024-05-23,sim
1132,59.0,Masculino,61,bronze,"R$ 53,05",Cartão de Crédito,0,1,3.0,06/12/2022,Sim
1217,49.0,feminino,44,PRATA,85.04,Cartão de Crédito,2,2,2.0,16/05/2024,1
793,62.0,Feminino,14,Bronze,61.24,Boleto,3,4,4.0,10/09/2024,S
192,57.0,F,14,prata,,Cartão de Crédito,1,1,3.0,2024-09-12,Não
334,69.0,Masculino,13,Bronze,"R$ 30,92",Boleto,1,3,3.0,2021-02-16,0
1576,37.0,masculino,14,PRATA,91.42,Cartão de Crédito,2,1,5.0,30/08/2023,Não
2135,45.0,Masculino,66,ouro,161.58,  Pix ,2,0,3.0,28/02/2024,Não
963,70.0,Masculino,12,bronze,46.91,Boleto,1,4,2.0,23/06/2023,Yes
1846,56.0,feminino,1,Bronze,"R$ 60,70",Cartão de Crédito,0,0,3.0,22/11/2022,0
2111,35.0,fem,37,prata,88.01,Cartão de Crédito,0,0,3.0,28/08/2022,Não
2193,35.0,M,1,Prata,83.85,  Boleto ,0,2,2.0,14/06/2021,Yes
1968,47.0,fem,13,Bronze,45.41,Cartão de Crédito,0,0,3.0,2022-12-17,Yes
1715,57.0,F,57,BRONZE,"R$ 50,64",Pix,1,0,4.0,27/08/2023,N
1926,26.0,feminino,36,bronze,45.16,Pix,0,0,5.0,24/12/2021,N
583,24.0,Masculino,55,PRATA,81.21,Cartão de Crédito,1,3,2.0,29/12/2023,S
2164,74.0,Masculino,69,Ouro,170.31,Cartão de Crédito,1,5,,02/06/2022,S
1710,31.0,feminino,65,ouro,,Pix,1,0,,17/02/2022,Não
840,74.0,Feminino,15,Prata,"R$ 93,31",Pix,2,1,3.0,2021-11-20,No
628,40.0,fem,67,bronze,33.68,Boleto,0,0,5.0,13/08/2023,N
2052,36.0,masculino,28,BRONZE,50.13,Cartão de Crédito,0,0,2.0,30/12/2023,não
324,74.0,F,29,PRATA,81.15,  Cartão de Crédito ,1,0,3.0,2023-09-04,N
1959,58.0,M,15,PRATA,97.41,  Pix ,1,0,,2024-10-20,não
1161,54.0,masc,70,BRONZE,55.2,Cartão de Crédito,1,1,3.0,2022-10-29,0
779,34.0,,21,Prata,90.31,  Cartão de Crédito ,1,6,5.0,18/08/2021,não
1077,62.0,Masculino,6,PRATA,85.01,Pix,0,2,4.0,2021-09-11,Não
940,49.0,feminino,36,BRONZE,37.94,Boleto,3,2,4.0,2021-03-03,No
438,75.0,M,53,Bronze,41.89,Pix,1,5,3.0,2024-10-30,Yes
120,25.0,Feminino,55,Ouro,169.89,  Pix ,0,2,5.0,26/04/2021,N
1619,25.0,masc,45,PRATA,"R$ 92,51",  Pix ,1,0,3.0,31/01/2024,não
1861,63.0,Feminino,11,Ouro,157.16,Boleto,0,0,3.0,2021-04-23,0
1366,19.0,F,19,OURO,157.89,Pix,0,2,,12/02/2021,não
1027,22.0,fem,42,PRATA,83.28,Pix,2,1,4.0,04/10/2024,0
1254,67.0,masculino,25,bronze,"R$ 50,75",Boleto,0,2,2.0,2021-10-01,N
1690,23.0,F,59,bronze,43.71,  Pix ,2,4,3.0,13/03/2022,Yes
1381,78.0,Masculino,63,Prata,93.06,  Cartão de Crédito ,0,1,4.0,02/12/2021,N
77,38.0,feminino,15,prata,104.17,Cartão de Crédito,0,0,3.0,16/10/2022,Não
1054,77.0,feminino,27,Prata,85.48,Pix,0,1,3.0,2021-03-17,N
901,18.0,feminino,26,Ouro,"R$ 150,63",Boleto,0,7,4.0,2023-08-18,No
372,59.0,F,67,prata,"R$ 104,82",Cartão de Crédito,0,3,3.0,2021-04-03,S
1205,58.0,Masculino,28,Ouro,142.2,Pix,0,3,3.0,2021-02-28,Yes
1719,43.0,masculino,5,PRATA,82.16,Cartão de Crédito,1,4,5.0,17/01/2022,No
950,35.0,fem,8,BRONZE,70.93,  Pix ,1,0,3.0,2023-05-17,não
942,43.0,masc,29,BRONZE,39.11,Pix,1,0,2.0,2024-04-13,sim
578,50.0,feminino,65,prata,"R$ 81,67",Pix,0,5,2.0,2022-08-18,1
820,79.0,masculino,53,Bronze,51.43,Cartão de Crédito,4,1,3.0,22/08/2021,1
1747,79.0,Feminino,2,bronze,34.24,  Pix ,0,1,3.0,17/02/2022,0
1931,,masc,1,PRATA,,Pix,1,1,1.0,2024-05-15,sim
2057,63.0,masculino,24,bronze,"R$ 40,36",  Pix ,3,0,2.0,2022-05-26,1
1584,43.0,Feminino,54,Bronze,54.06,Cartão de Crédito,2,2,4.0,29/05/2023,Não
1641,62.0,masculino,62,Prata,96.11,Cartão de Crédito,3,0,4.0,2022-07-27,No
887,21.0,Feminino,13,Bronze,68.97,Pix,1,4,5.0,29/07/2024,0
969,75.0,M,59,bronze,"R$ 44,16",  Pix ,1,2,3.0,15/05/2023,0
1902,50.0,masculino,71,PRATA,84.01,Boleto,4,1,1.0,07/09/2021,Sim
786,54.0,F,47,bronze,"R$ 45,80",  Cartão de Crédito ,0,0,4.0,31/10/2024,No
1838,36.0,masc,44,Ouro,165.89,Cartão de Crédito,3,2,5.0,09/10/2021,N
2174,65.0,Feminino,59,bronze,50.69,Cartão de Crédito,2,2,3.0,2024-05-16,No
1917,35.0,fem,2,PRATA,91.67,Cartão de Crédito,3,1,5.0,15/08/2023,No
302,69.0,masc,8,prata,99.44,  Pix ,1,1,3.0,2024-01-08,0
690,66.0,M,14,BRONZE,"R$ 48,12",Pix,2,0,5.0,2021-06-12,No
813,60.0,masculino,4,PRATA,94.87,Cartão de Crédito,0,0,4.0,30/12/2023,No
1062,60.0,F,35,Prata,86.57,Cartão de Crédito,0,0,3.0,29/03/2021,0
1378,64.0,feminino,61,Bronze,,Boleto,1,0,5.0,2023-04-04,No
1522,62.0,F,42,prata,93.51,Cartão de Crédito,3,0,3.0,2021-05-23,Yes
237,59.0,Masculino,46,PRATA,78.01,Pix,2,2,3.0,20/02/2021,sim
1116,48.0,Masculino,61,Bronze,40.72,Pix,0,0,4.0,28/10/2024,Não
1615,21.0,Feminino,28,BRONZE,46.63,  Cartão de Crédito ,0,2,4.0,2022-06-19,No
500,44.0,masc,9,Ouro,"R$ 162,80",Boleto,2,2,5.0,23/10/2024,No
1973,60.0,Masculino,36,Ouro,"R$ 158,38",Cartão de Crédito,0,0,4.0,01/08/2024,Não
1578,67.0,Masculino,61,bronze,34.76,Boleto,0,5,5.0,25/10/2021,0
1080,69.0,M,52,Bronze,44.9,Pix,0,0,4.0,2023-01-05,Não
1327,60.0,F,10,BRONZE,31.51,  Boleto ,2,0,5.0,2024-08-01,No
795,44.0,F,55,prata,,Pix,1,0,,2022-07-16,Não
2177,24.0,Masculino,23,prata,81.97,Cartão de Crédito,2,0,,27/06/2021,0
1823,36.0,masculino,39,BRONZE,"R$ 41,51",  Cartão de Crédito ,1,0,4.0,03/04/2021,Não
2182,,fem,9,BRONZE,40.65,Boleto,1,0,3.0,02/01/2022,No
991,39.0,fem,1,Bronze,38.88,Pix,1,0,3.0,07/04/2023,S
2012,42.0,F,51,bronze,55.12,Pix,1,3,4.0,04/09/2024,Yes
935,45.0,Masculino,51,Prata,77.31,Pix,0,2,4.0,2021-02-17,No
388,69.0,masculino,23,bronze,39.81,Cartão de Crédito,1,0,1.0,29/11/2022,S
1748,41.0,M,27,bronze,51.21,Pix,2,5,,2022-07-17,Yes
391,64.0,masculino,6,PRATA,"R$ 78,00",  Cartão de Crédito ,1,0,2.0,10/06/2024,sim
744,34.0,M,14,bronze,"R$ 45,04",Pix,0,0,,23/04/2021,não
353,36.0,F,16,PRATA,"R$ 88,11",Cartão de Crédito,1,1,,05/11/2023,Sim
1218,63.0,F,63,Prata,"R$ 86,74",Cartão de Crédito,2,1,4.0,10/02/2024,Não
236,,M,41,Ouro,174.35,Cartão de Crédito,0,1,2.0,2021-03-18,No
2036,70.0,fem,3,BRONZE,43.01,Cartão de Crédito,1,2,4.0,2021-02-24,S
481,35.0,F,9,ouro,"R$ 149,55",Pix,0,0,3.0,2024-10-03,N
568,33.0,Feminino,71,PRATA,"R$ 83,04",Cartão de Crédito,0,2,4.0,12/07/2023,0
1141,72.0,Feminino,39,Bronze,44.39,Pix,1,0,5.0,09/08/2021,Não
2003,42.0,M,25,BRONZE,40.52,Pix,1,1,2.0,2023-10-13,S
101,69.0,F,19,ouro,"R$ 156,28",Pix,2,2,2.0,11/12/2022,0
1781,20.0,fem,33,Bronze,"R$ 37,85",Cartão de Crédito,1,3,2.0,2021-05-02,Yes
1865,69.0,fem,54,bronze,39.91,Cartão de Crédito,0,0,5.0,2023-07-17,N
121,45.0,masculino,8,bronze,47.49,Pix,2,0,4.0,17/05/2024,N
1389,73.0,M,47,PRATA,76.13,Pix,4,3,,02/09/2022,N
491,75.0,Masculino,52,ouro,160.1,Pix,1,0,3.0,09/11/2023,N
1025,68.0,Masculino,44,BRONZE,32.79,Cartão de Crédito,1,0,3.0,2022-05-11,Não
1087,67.0,Masculino,10,Prata,93.03,Cartão de Crédito,1,1,4.0,2021-04-18,0
1273,75.0,F,53,PRATA,91.57,Cartão de Crédito,3,0,,16/03/2021,No
1478,42.0,fem,55,prata,"R$ 110,31",Cartão de Crédito,1,0,3.0,2022-06-22,Yes
927,51.0,,60,PRATA,93.14,Boleto,0,0,3.0,24/03/2024,não
516,24.0,Feminino,33,Bronze,44.86,Cartão de Crédito,1,2,3.0,2023-04-08,0
1595,61.0,Feminino,64,PRATA,103.65,Pix,2,0,4.0,2022-09-05,N
224,30.0,Feminino,59,BRONZE,36.55,Pix,1,0,2.0,2022-09-19,1
1758,55.0,F,53,Ouro,159.23,,3,1,3.0,2022-07-28,não
614,41.0,,69,Bronze,38.8,Pix,1,3,3.0,2022-10-31,S
844,20.0,masc,38,BRONZE,43.54,Pix,0,0,3.0,23/07/2022,N
1246,79.0,Masculino,51,Bronze,49.82,Boleto,1,7,2.0,2023-12-26,1
1626,79.0,Masculino,65,PRATA,"R$ 111,68",Pix,1,8,2.0,30/12/2022,sim
1814,48.0,fem,35,Bronze,42.81,Cartão de Crédito,0,0,1.0,2022-06-17,Não
1490,49.0,masculino,12,BRONZE,49.29,  Pix ,0,0,,2024-03-28,No
53,40.0,feminino,18,Bronze,49.15,Boleto,0,5,4.0,2021-12-31,No
530,,masc,33,OURO,156.38,Pix,2,1,2.0,29/03/2022,Sim
486,32.0,masculino,35,prata,"R$ 83,20",Pix,1,0,3.0,31/03/2024,0
2169,76.0,masculino,66,bronze,"R$ 35,11",Pix,2,3,4.0,2023-10-03,S
819,59.0,feminino,43,BRONZE,49.68,Pix,1,0,4.0,2022-03-16,No
2125,64.0,masc,69,bronze,50.13,Boleto,2,2,4.0,2021-01-27,S
156,59.0,Masculino,27,PRATA,79.25,Pix,0,2,4.0,2024-09-21,N
1367,36.0,F,30,ouro,162.29,Cartão de Crédito,2,0,3.0,31/10/2023,0
601,56.0,Masculino,57,OURO,170.04,Cartão de Crédito,0,0,4.0,2022-04-24,não
1910,76.0,masculino,23,Prata,"R$ 101,29",Boleto,1,3,3.0,05/08/2021,sim
249,66.0,masc,56,prata,"R$ 90,17",Pix,3,1,,2021-08-18,não
762,52.0,M,30,ouro,160.58,Boleto,2,1,2.0,2023-11-13,S
1466,24.0,Feminino,32,BRONZE,40.23,Pix,0,0,1.0,2021-08-28,S
589,69.0,Masculino,1,ouro,157.21,Pix,4,1,3.0,02/10/2024,Yes
1131,43.0,fem,44,OURO,160.79,Pix,1,1,2.0,2021-10-27,Não
543,30.0,masc,37,Bronze,48.23,Cartão de Crédito,2,1,3.0,2022-03-15,No
794,69.0,Masculino,61,PRATA,92.44,Cartão de Crédito,2,2,4.0,2024-05-13,No
1142,38.0,Feminino,22,Ouro,"R$ 162,59",Pix,1,1,2.0,2024-02-10,não
1734,71.0,fem,52,Bronze,"R$ 47,77",Boleto,0,2,4.0,31/01/2023,não
629,49.0,F,45,ouro,,  Cartão de Crédito ,1,0,2.0,23/12/2022,sim
151,71.0,feminino,39,BRONZE,"R$ 45,15",Cartão de Crédito,2,0,3.0,19/10/2023,Não
1958,50.0,feminino,22,BRONZE,"R$ 46,76",Cartão de Crédito,0,0,4.0,28/02/2023,N
292,34.0,feminino,19,BRONZE,31.35,Cartão de Crédito,1,1,5.0,04/07/2023,Não
1564,74.0,feminino,46,bronze,54.59,Boleto,2,1,5.0,28/07/2024,1
382,76.0,F,33,ouro,152.48,Cartão de Crédito,3,2,2.0,25/01/2022,sim
687,43.0,masculino,67,Bronze,60.2,Cartão de Crédito,1,0,,2022-12-09,Yes
1368,46.0,feminino,11,prata,98.02,Pix,1,1,4.0,2024-09-14,N
1225,43.0,F,44,Bronze,"R$ 50,12",  Pix ,0,0,3.0,2023-10-07,não
1621,34.0,Masculino,9,Prata,"R$ 91,10",Cartão de Crédito,0,0,4.0,14/02/2021,Não
898,21.0,feminino,23,bronze,56.3,Cartão de Crédito,1,1,2.0,2021-10-23,Sim
2063,27.0,fem,21,bronze,38.28,Cartão de Crédito,4,1,3.0,2024-07-25,S
855,35.0,Masculino,56,Prata,89.33,Cartão de Crédito,0,1,3.0,2022-08-22,No
1072,30.0,feminino,30,Prata,90.04,Pix,1,0,3.0,23/04/2022,0
555,79.0,fem,71,ouro,158.39,Cartão de Crédito,0,1,4.0,11/08/2022,No
1820,36.0,masculino,49,PRATA,79.49,Pix,2,2,4.0,02/10/2024,No
1724,63.0,masculino,30,ouro,"R$ 159,23",Pix,1,0,4.0,29/12/2023,N
2011,48.0,masculino,11,PRATA,87.23,Pix,4,1,4.0,2022-06-02,sim
1530,74.0,fem,46,Prata,97.72,Boleto,3,0,3.0,09/04/2024,Yes
892,62.0,feminino,28,OURO,160.88,Cartão de Crédito,2,4,3.0,2022-01-23,0
2068,74.0,M,66,Ouro,155.81,  Cartão de Crédito ,0,1,4.0,11/10/2023,N
536,27.0,F,10,prata,81.3,  Cartão de Crédito ,1,1,5.0,04/08/2024,N
1365,52.0,F,56,Ouro,"R$ 161,95",Pix,0,1,4.0,17/12/2023,N
616,57.0,F,7,prata,92.86,Pix,3,1,5.0,2024-01-23,não
155,44.0,F,22,Bronze,43.02,Boleto,2,3,,2023-11-22,Sim
1194,61.0,Feminino,14,bronze,"R$ 42,96",Boleto,0,0,4.0,2022-02-12,N
1778,28.0,masc,71,BRONZE,"R$ 45,64",Cartão de Crédito,1,1,3.0,2024-05-15,N
2044,64.0,Feminino,3,Prata,"R$ 88,05",Cartão de Crédito,0,0,5.0,2023-10-25,N
1877,32.0,Feminino,70,prata,"R$ 80,39",  Cartão de Crédito ,1,0,3.0,21/05/2024,N
2079,34.0,masculino,53,bronze,46.15,  Pix ,2,2,4.0,2021-06-25,No
323,56.0,M,15,Bronze,49.73,Cartão de Crédito,2,1,3.0,31/12/2022,S
1845,64.0,M,30,prata,92.84,Boleto,3,0,2.0,2023-08-21,S
1283,42.0,masculino,57,ouro,168.21,Pix,2,2,3.0,01/06/2024,Não
83,27.0,Masculino,23,Bronze,34.4,  Pix ,2,3,3.0,2022-09-02,0
513,70.0,Feminino,67,Bronze,44.47,Boleto,0,0,4.0,2024-06-14,N
1489,24.0,fem,69,prata,104.15,Boleto,3,1,3.0,2021-08-17,N
1819,,feminino,14,BRONZE,56.62,Pix,0,8,3.0,11/07/2023,0
1770,30.0,Masculino,44,bronze,50.15,  Pix ,2,0,4.0,2022-02-13,não
1575,27.0,F,31,Prata,"R$ 109,58",Cartão de Crédito,2,1,3.0,14/03/2024,não
930,53.0,fem,57,ouro,160.39,Pix,2,2,3.0,29/03/2022,Não
2056,40.0,fem,24,BRONZE,61.56,  Boleto ,1,0,3.0,2021-07-03,0
1358,26.0,fem,25,OURO,"R$ 155,61",Boleto,0,0,4.0,07/08/2022,No
11,50.0,Masculino,50,OURO,176.73,,2,0,3.0,20/03/2021,Não
1495,43.0,masculino,29,prata,90.23,Cartão de Crédito,0,0,,2023-08-24,Não
832,32.0,F,20,Bronze,47.11,Cartão de Crédito,1,0,5.0,04/06/2024,Não
33,23.0,feminino,67,bronze,30.83,  Cartão de Crédito ,3,0,3.0,19/09/2022,0
1801,21.0,Feminino,23,Prata,,Pix,1,2,4.0,2022-03-11,não
414,26.0,masc,43,prata,93.41,Cartão de Crédito,0,0,2.0,2024-08-20,0
581,,F,23,bronze,"R$ 49,63",Boleto,1,1,5.0,31/03/2023,0
1407,39.0,masculino,24,bronze,"R$ 45,16",  Pix ,1,15,5.0,21/05/2022,No
2105,72.0,M,48,bronze,37.34,Cartão de Crédito,2,9,,2022-02-19,Sim
1776,26.0,M,50,BRONZE,"R$ 51,36",Pix,1,0,3.0,27/06/2024,Não
108,59.0,Feminino,11,Bronze,44.34,Pix,2,1,3.0,2024-08-28,0
615,60.0,feminino,15,Bronze,49.0,Pix,0,2,3.0,04/05/2023,N
1046,27.0,Masculino,58,PRATA,90.97,Pix,0,0,,2023-02-05,Não
1403,36.0,feminino,12,prata,75.22,Pix,1,1,4.0,2024-08-26,não
1015,50.0,,40,bronze,36.73,Boleto,0,2,4.0,2022-07-24,não
90,69.0,Masculino,30,Bronze,"R$ 42,73",Pix,2,2,5.0,10/11/2021,0
2029,50.0,masculino,25,prata,110.52,Cartão de Crédito,1,1,4.0,24/08/2021,No
1812,58.0,masc,63,Bronze,55.44,Pix,1,4,3.0,2022-12-15,N
602,66.0,feminino,32,PRATA,"R$ 92,47",Cartão de Crédito,1,3,4.0,07/02/2021,Não
1238,25.0,feminino,47,BRONZE,"R$ 47,86",Boleto,2,0,1.0,2022-08-02,sim
2116,30.0,masculino,20,prata,"R$ 81,98",Pix,2,0,4.0,18/08/2023,não
134,52.0,fem,59,bronze,44.57,  Pix ,1,0,3.0,2023-03-18,0
1371,72.0,Feminino,57,Prata,88.51,Boleto,3,0,,2021-06-06,Sim
556,49.0,feminino,62,PRATA,106.3,Cartão de Crédito,5,2,2.0,2024-07-24,Não
1032,28.0,Feminino,16,bronze,49.21,Cartão de Crédito,3,12,3.0,24/03/2023,Sim
1867,24.0,feminino,61,Bronze,41.18,Cartão de Crédito,2,1,3.0,27/07/2022,1
321,37.0,Masculino,32,Bronze,36.98,,2,2,,2023-10-08,1
256,,Masculino,34,Prata,84.49,Pix,0,1,4.0,2021-05-16,N
1212,66.0,masc,71,BRONZE,46.37,Pix,0,1,3.0,22/01/2024,Yes
2062,52.0,M,15,ouro,"R$ 169,17",  Boleto ,0,0,4.0,28/11/2022,0
635,29.0,masc,28,prata,82.71,Pix,3,4,4.0,22/06/2022,não
553,69.0,fem,42,ouro,160.2,Pix,3,0,3.0,13/05/2023,não
1329,59.0,fem,14,OURO,169.83,Boleto,1,1,5.0,2024-02-26,não
1056,79.0,Masculino,14,OURO,"R$ 167,93",Cartão de Crédito,0,0,3.0,09/10/2024,Não
1858,54.0,Masculino,38,Ouro,174.11,Boleto,2,0,4.0,2023-04-06,No
1709,33.0,M,14,PRATA,"R$ 94,36",Pix,3,6,2.0,2024-06-08,Sim
797,78.0,fem,22,PRATA,89.99,Pix,2,0,3.0,2023-04-10,Não
1980,67.0,M,34,ouro,165.95,Cartão de Crédito,1,4,2.0,15/12/2023,Sim
1752,73.0,F,16,OURO,166.64,Boleto,0,2,4.0,2023-09-30,0
1265,,masc,26,prata,109.91,Pix,1,0,5.0,22/12/2022,No
2042,73.0,M,20,ouro,170.04,Cartão de Crédito,0,0,2.0,30/12/2023,Sim
175,61.0,fem,50,bronze,39.0,Boleto,2,2,4.0,2023-01-11,N
767,55.0,F,18,BRONZE,"R$ 43,25",Pix,0,3,5.0,2024-06-25,Não
246,23.0,Masculino,64,prata,"R$ 75,18",Pix,1,3,2.0,24/11/2022,Sim
1081,75.0,M,7,Prata,,  Pix ,0,4,4.0,2023-07-18,No
1655,27.0,masculino,35,Prata,95.56,  Pix ,0,3,5.0,2024-01-10,N
2192,43.0,feminino,58,Prata,83.86,  Boleto ,2,2,3.0,2022-02-04,No
145,79.0,masc,42,PRATA,72.73,Pix,1,0,,2021-07-12,No
146,70.0,F,19,Bronze,44.7,  Cartão de Crédito ,1,1,4.0,14/03/2024,Não
91,44.0,feminino,29,OURO,164.89,Cartão de Crédito,0,1,4.0,2024-07-18,N
1703,,masculino,37,PRATA,78.94,  Pix ,0,0,3.0,2024-05-29,não
1417,57.0,masculino,4,bronze,65.56,Pix,0,3,3.0,2022-04-24,sim
683,77.0,masculino,40,Prata,84.3,Pix,0,6,5.0,30/08/2024,não
311,59.0,Masculino,15,PRATA,100.38,Cartão de Crédito,1,5,3.0,24/12/2023,não
1384,73.0,M,22,prata,85.75,  Pix ,4,2,4.0,2023-02-18,N
94,42.0,feminino,54,bronze,46.46,Pix,2,0,,15/03/2021,0
1870,65.0,feminino,8,bronze,,Pix,2,2,3.0,01/09/2023,0
925,33.0,masculino,32,Bronze,29.18,Pix,2,1,4.0,2022-11-02,sim
2009,66.0,M,17,Bronze,"R$ 61,78",  Cartão de Crédito ,2,0,4.0,06/10/2021,Sim
1036,64.0,M,41,bronze,47.43,Cartão de Crédito,0,0,4.0,2024-02-02,Não
1401,70.0,Feminino,32,bronze,41.82,Cartão de Crédito,1,2,3.0,26/08/2022,sim
244,58.0,feminino,16,Prata,98.46,Boleto,2,1,3.0,04/06/2021,0
1501,50.0,fem,11,Ouro,161.64,Pix,1,4,3.0,2023-09-12,Não
1112,32.0,masculino,29,Ouro,151.32,Cartão de Crédito,1,1,,10/11/2022,No
215,63.0,masc,27,prata,"R$ 88,65",Cartão de Crédito,2,8,3.0,2021-02-24,Yes
1469,66.0,masculino,31,bronze,46.06,  Boleto ,2,0,3.0,09/09/2022,Yes
1198,78.0,masculino,69,BRONZE,51.27,Cartão de Crédito,1,5,,2024-10-31,Sim
999,77.0,Feminino,70,bronze,56.69,Boleto,3,1,4.0,14/09/2024,1
854,32.0,fem,26,Prata,103.02,Cartão de Crédito,2,1,3.0,2022-02-05,Não
426,30.0,Feminino,42,BRONZE,44.59,Pix,0,1,1.0,2023-08-30,S
2168,70.0,masc,11,PRATA,90.62,Cartão de Crédito,1,2,4.0,10/05/2022,0
1143,75.0,masc,8,bronze,"R$ 48,87",  Cartão de Crédito ,4,2,,14/06/2024,Não
1144,70.0,Feminino,44,Bronze,44.95,Boleto,3,4,4.0,2022-06-06,Yes
1700,77.0,masculino,66,BRONZE,46.79,Pix,0,0,3.0,2024-03-22,N
227,68.0,fem,12,Bronze,45.6,Cartão de Crédito,2,1,3.0,27/05/2022,No
1941,28.0,M,52,Bronze,34.47,Pix,2,8,4.0,23/10/2022,Sim
1,23.0,M,26,bronze,39.72,Pix,1,0,3.0,2023-01-13,1
1419,71.0,Feminino,31,Bronze,"R$ 43,07",Pix,3,0,4.0,2023-01-14,não
402,66.0,Feminino,16,PRATA,98.63,Pix,0,0,4.0,16/08/2023,Não
1429,34.0,fem,61,Prata,91.56,Boleto,1,1,4.0,2021-07-26,não
1104,27.0,M,20,OURO,,  Boleto ,0,1,3.0,2024-10-15,não
85,57.0,feminino,49,bronze,47.5,Pix,5,0,4.0,2023-10-11,N
163,43.0,F,69,prata,91.7,Boleto,0,0,3.0,27/03/2023,1
115,49.0,M,17,Bronze,43.92,Pix,3,3,,2024-03-14,sim
671,77.0,F,21,PRATA,81.13,Boleto,3,4,5.0,22/08/2022,0
1175,18.0,fem,48,PRATA,86.17,Cartão de Crédito,1,1,3.0,08/05/2023,não
1821,,F,10,Bronze,35.97,Boleto,1,0,3.0,2023-10-21,S
2005,67.0,Masculino,22,Prata,84.26,  Boleto ,2,0,3.0,21/10/2023,não
2040,45.0,F,18,prata,93.03,Pix,0,7,2.0,2021-02-05,Sim
1393,79.0,Feminino,70,Ouro,152.83,  Cartão de Crédito ,0,1,4.0,2023-12-13,No
1568,55.0,fem,54,BRONZE,40.14,Boleto,0,3,4.0,2021-10-28,não
890,34.0,Masculino,34,Ouro,164.93,Pix,3,0,,20/01/2021,No
1502,34.0,feminino,17,BRONZE,38.8,Pix,3,3,3.0,2024-05-27,S
1661,56.0,fem,39,prata,96.24,Cartão de Crédito,1,1,5.0,2021-08-13,No
1557,73.0,F,46,Bronze,33.36,,0,0,4.0,17/08/2021,Não
626,32.0,masc,60,Prata,91.5,Cartão de Crédito,0,0,4.0,2023-07-08,Não
2013,27.0,masculino,30,Bronze,"R$ 33,42",  Pix ,0,0,4.0,2024-05-18,N
1537,27.0,masculino,27,Bronze,38.51,Boleto,2,0,3.0,18/03/2024,0
1824,72.0,M,21,OURO,"R$ 175,99",,0,1,3.0,2024-05-17,No
1097,69.0,Feminino,16,prata,83.37,Boleto,5,0,2.0,2021-06-12,Yes
953,56.0,feminino,14,BRONZE,"R$ 37,99",Pix,3,0,,2022-10-27,Sim
808,24.0,masc,31,bronze,45.29,Cartão de Crédito,2,0,3.0,2024-01-03,sim
259,28.0,Feminino,34,bronze,57.99,Pix,0,5,2.0,2024-03-04,sim
625,55.0,masculino,44,OURO,"R$ 166,62",Cartão de Crédito,1,0,3.0,2022-05-31,N
827,60.0,Masculino,9,BRONZE,"R$ 44,34",Boleto,0,2,,2023-08-24,Não
235,48.0,fem,32,Prata,"R$ 92,32",  Boleto ,2,2,3.0,04/07/2022,não
136,36.0,Feminino,39,prata,94.23,Pix,0,0,2.0,04/09/2021,No
617,33.0,M,48,Bronze,"R$ 36,29",  Cartão de Crédito ,3,9,3.0,17/03/2024,Sim
1541,47.0,masc,16,Bronze,,Cartão de Crédito,1,0,3.0,2023-01-17,1
2199,53.0,F,5,bronze,29.22,  Pix ,2,2,3.0,09/12/2023,N
837,68.0,Feminino,57,Prata,,Pix,0,0,5.0,2023-09-12,Não
843,74.0,M,24,prata,93.75,Boleto,2,1,3.0,2022-08-21,não
960,43.0,fem,62,bronze,48.9,Pix,0,0,4.0,15/05/2021,Não
1827,24.0,masculino,15,Prata,"R$ 87,89",Boleto,1,2,5.0,2024-09-25,No
593,32.0,masc,52,prata,99.43,Boleto,1,0,,2021-07-06,0
1315,73.0,fem,19,Ouro,154.46,Pix,1,1,4.0,15/08/2024,No
1526,20.0,F,71,PRATA,91.17,  Pix ,2,1,4.0,2022-04-10,No
1563,33.0,feminino,41,BRONZE,55.52,  Cartão de Crédito ,2,1,1.0,15/08/2022,S
1292,71.0,feminino,46,Bronze,,  Cartão de Crédito ,2,1,3.0,2021-09-22,S
1753,56.0,F,52,OURO,158.73,Boleto,1,1,4.0,2022-05-22,N
1606,73.0,F,61,Bronze,,Pix,2,1,3.0,2021-04-20,N
344,49.0,M,28,bronze,"R$ 57,16",Cartão de Crédito,0,3,4.0,2022-09-01,0
1967,40.0,F,33,Bronze,39.81,Pix,1,1,3.0,2024-03-24,N
